Date,Open,High,Low,Close,Volume,Quote Volume
2018-12-10 23:00,6750.23,6800.6,6666.43,6686.2,103559.83,696135398.91
2018-12-11 00:00,6686.2,6796.71,6610.02,6634.31,117408.34,782385726.5
2018-12-11 01:00,6634.31,6695.25,6573.94,6651.5,139252.43,924125480.61
2018-12-11 02:00,6651.5,6731.65,6589.14,6613.61,102755.48,682633991.52
2018-12-11 03:00,6613.61,6745.33,6589.92,6700.85,83034.03,548988204.01
2018-12-11 04:00,6700.85,6788.57,6610.2,6695.57,158206.39,1058999813.13
2018-12-11 05:00,6695.57,6877.71,6691.51,6776.17,147118.7,998469487.4
2018-12-11 06:00,6776.17,6847.45,6703.57,6746.96,140968.94,957348955.83
2018-12-11 07:00,6746.96,6753.37,6612.91,6679.34,165494.64,1106804506.01
2018-12-11 08:00,6679.34,6749.21,6626.35,6723.79,117155.82,784057638.76
2018-12-11 09:00,6723.79,6789.14,6643.13,6660.11,103514.42,691958669.91
2018-12-11 10:00,6660.11,6695.07,6416.75,6439.27,307213.73,1989782225.27
2018-12-11 11:00,6439.27,6537.59,6392.29,6502.89,236638.86,1518533824.38
2018-12-11 12:00,6502.89,6559.37,6409.64,6431.9,124804.66,804100060.28
2018-12-11 13:00,6431.9,6586.71,6404.77,6503.54,127239.5,821014882.01
2018-12-11 14:00,6503.54,6513.71,6352.64,6437.44,160079.88,1020808684.05
2018-12-11 15:00,6437.44,6487.08,6378.87,6401.36,136221.19,869765288.29
2018-12-11 16:00,6401.36,6515.03,6333.68,6400.51,162349.93,1035258310.94
2018-12-11 17:00,6400.51,6584.85,6382.23,6421.71,109530.88,700757353.35
2018-12-11 18:00,6421.71,6545.97,6370.97,6407.84,90040.25,576413655.99
2018-12-11 19:00,6407.84,6477.38,6370.88,6459.33,80704.13,515833233.34
2018-12-11 20:00,6459.33,6504.39,6383.75,6412.18,72829.77,467129616.04
2018-12-11 21:00,6412.18,6648.53,6409.29,6530.67,156841.88,1018427310.72
2018-12-11 22:00,6530.67,6602.62,6451.93,6543.93,88458.09,574233979.2
2018-12-11 23:00,6543.93,6622.06,6428.96,6438.09,84245.45,549401372.72
2018-12-12 00:00,6438.09,6529.02,6355.07,6367.93,102617.05,654932397.05
2018-12-12 01:00,6367.93,6501.2,6348.48,6370.79,92376.35,589191054.03
2018-12-12 02:00,6370.79,6488.64,6370.39,6422.96,120214.89,771518543.37
2018-12-12 03:00,6422.96,6515.96,6362.87,6476.73,86405.02,555489240.91
2018-12-12 04:00,6476.73,6513.98,6337.61,6395.79,91935.98,588982202.39
2018-12-12 05:00,6395.79,6555.74,6387.17,6404.35,81794.83,527425501.38
2018-12-12 06:00,6404.35,6547.41,6374.16,6490.56,151985.32,983888724.73
2018-12-12 07:00,6490.56,6586.94,6452.1,6502.9,126685.19,824656825.17
2018-12-12 08:00,6502.9,6557.59,6439.17,6462.82,92045.77,598283361.43
2018-12-12 09:00,6462.82,6655.1,6462.82,6510.35,112721.08,736804727.12
2018-12-12 10:00,6510.35,6675.63,6504.73,6581.07,199599.47,1317002839.8
2018-12-12 11:00,6581.07,6722.26,6555.28,6555.28,163971.38,1086427659.08
2018-12-12 12:00,6555.28,6673.66,6531.42,6578.31,94523.78,621609892.29
2018-12-12 13:00,6578.31,6651.41,6509.99,6596.79,127772.01,840296267.98
2018-12-12 14:00,6596.79,6679.38,6532.12,6541.61,143268.68,946055345.25
2018-12-12 15:00,6541.61,6747.86,6515.23,6612.93,204599.34,1351972985.01
2018-12-12 16:00,6612.93,6721.76,6612.93,6615.2,221692.36,1468334842.04
2018-12-12 17:00,6615.2,6717.36,6586.37,6638.02,121432.25,804617391.5
2018-12-12 18:00,6638.02,6737.23,6597.44,6617.49,94681.9,629435348.39
2018-12-12 19:00,6617.49,6697.41,6573.07,6658.61,101632.8,673757057.68
2018-12-12 20:00,6658.61,6710.34,6585.26,6598.28,67428.24,447536928.15
2018-12-12 21:00,6598.28,6763.38,6587.02,6644.44,110520.04,737866364.11
2018-12-12 22:00,6644.44,6710.0,6513.43,6559.18,134665.64,887440778.13
2018-12-12 23:00,6559.18,6661.28,6505.29,6557.28,87340.54,574117883.67
2018-12-13 00:00,6557.28,6668.8,6485.06,6487.88,71182.81,464258418.66
2018-12-13 01:00,6487.88,6644.27,6437.54,6478.28,98181.92,636682157.5
2018-12-13 02:00,6478.28,6542.05,6428.96,6472.16,66417.13,430088982.99
2018-12-13 03:00,6472.16,6527.55,6419.26,6466.97,85303.83,551538069.8
2018-12-13 04:00,6466.97,6533.87,6398.8,6422.36,111971.27,721794609.34
2018-12-13 05:00,6422.36,6487.63,6373.45,6427.76,115908.4,742966024.99
